INVENTO,INVENTOR,PROFESIONAL_ASIGANDO_AL_INVENTO,EL_PROFESIONAL_ES_JEFE_DEL_AREA,FECHA_CONTRATO_PROFESIONAL,SALARIO,COMISION,AREA_INVEST_DEL_PROF,RANKING,ANIO_DEL_INVENTO,PAIS_DEL_INVENTO,PAIS_DEL_INVENTOR,REGION_DEL_PAIS,CAPITAL,POBLACION_DEL_PAIS,AREA_EN_KM2,FRONTERA_CON,NORTE,SUR,ESTE,OESTE
Separador de fluidos,DeLaval,JAMES CLERK,,3-Dec-81,950,,Biología,6,1880,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Finlandia,,,X,
Separador de fluidos,DeLaval,JAMES CLERK,,3-Dec-81,950,,Biología,6,1880,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Noruega,,,,X
Señales de radio,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,Italia,Italia,Centro Europa,Roma,568330000,116303,Croacia,,,X,
Señales de radio,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,Italia,Italia,Centro Europa,Roma,568330000,116303,Francia,,,,X
Señales de radio,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,Italia,Italia,Centro Europa,Roma,568330000,116303,Suiza,X,,,
Señales de radio,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1895,Italia,Italia,Centro Europa,Roma,568330000,116303,Austria,X,,,
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Finlandia,,,X,
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Noruega,,,,X
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Finlandia,,,X,
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Noruega,,,,X
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Noruega,,,,X
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Finlandia,,,X,
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Finlandia,,,X,
Silicón,Berzelius,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1823,Suecia,Suecia,Centro Europa,Stocolmo,8331000,179896,Noruega,,,,X
Submarino,Holland,JAMES CLERK,,3-Dec-81,950,,Biología,6,1891,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Submarino,Holland,JAMES CLERK,,3-Dec-81,950,,Biología,6,1891,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Tanque de guerra,Swinton,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Tanque de guerra,Swinton,JAMES CLERK,,3-Dec-81,950,,Biología,6,1914,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Tarjeta perforada,Hollerith,JAMES CLERK,,3-Dec-81,950,,Biología,6,1884,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Tarjeta perforada,Hollerith,JAMES CLERK,,3-Dec-81,950,,Biología,6,1884,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Croacia,,,X,
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Francia,,,,X
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Austria,X,,,
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Suiza,X,,,
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Austria,X,,,
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Francia,,,,X
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Suiza,X,,,
Telescopio,Galileo,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1609,Italia,Italia,Centro Europa,Roma,568330000,116303,Croacia,,,X,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Química,4,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Telescopio astronómico,Kepler,MARTIN SALESMAN,Biología,28-Sep-81,1250,1400,Matemática,7,1611,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Teletipo,Mrkrum,FORD ANALYST,,3-Dec-81,3000,,Química,4,1928,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Teletipo,Mrkrum,FORD ANALYST,,3-Dec-81,3000,,Química,4,1928,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Teletipo,Kleinschmidt,FORD ANALYST,,3-Dec-81,3000,,Química,4,1928,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Teletipo,Kleinschmidt,FORD ANALYST,,3-Dec-81,3000,,Química,4,1928,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Televisión,Farnsworth,FORD ANALYST,,3-Dec-81,3000,,Química,4,1927,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Televisión,Farnsworth,FORD ANALYST,,3-Dec-81,3000,,Química,4,1927,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Telégrafo inalámbrico,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Italia,Italia,Centro Europa,Roma,568330000,116303,Croacia,,,X,
Telégrafo inalámbrico,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Italia,Italia,Centro Europa,Roma,568330000,116303,Francia,,,,X
Telégrafo inalámbrico,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Italia,Italia,Centro Europa,Roma,568330000,116303,Suiza,X,,,
Telégrafo inalámbrico,Marconi,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Italia,Italia,Centro Europa,Roma,568330000,116303,Austria,X,,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Telégrafo magnético,Morse,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1837,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Teoría Atómica,Dalton,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1803,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Teoría de la relatividad,Einstein,JAMES CLERK,,3-Dec-81,950,,Biología,6,1905,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Republica Checa,,,X,
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Francia,,,,X
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Luexenburgo,,,,X
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Holanda,,,,X
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,BOSNIA,,,X,
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Dinamarca,X,,,
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Belgica,,,,X
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Austria,,X,,
Termómetro de mercurio,Fahrenheit,CLARK MANAGER,Matemática,9-Jun-81,2450,,Electrónica,8,1714,ALEMANIA,ALEMANIA,Europa del Este,Sarajevo,4477,51129,Suiza,,X,,
Tostadora,Strite,JAMES CLERK,,3-Dec-81,950,,Biología,6,1918,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Tostadora,Strite,JAMES CLERK,,3-Dec-81,950,,Biología,6,1918,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Transistor,Shockley,FORD ANALYST,,3-Dec-81,3000,,Química,4,1947,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Transistor,Shockley,FORD ANALYST,,3-Dec-81,3000,,Química,4,1947,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Transistor,Brattain,FORD ANALYST,,3-Dec-81,3000,,Química,4,1947,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Transistor,Brattain,FORD ANALYST,,3-Dec-81,3000,,Química,4,1947,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Transistor,Bardeen,FORD ANALYST,,3-Dec-81,3000,,Química,4,1947,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Transistor,Bardeen,FORD ANALYST,,3-Dec-81,3000,,Química,4,1947,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Transplante de corazón,Barnard,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1967,Sudafrica,Sudafrica,Sur Africana,Ciudad del cabo,30938000,435868,Suazilandia,,,X,
Transplante de corazón,Barnard,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1967,Sudafrica,Sudafrica,Sur Africana,Ciudad del cabo,30938000,435868,Mozambique,,,X,
Transplante de corazón,Barnard,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1967,Sudafrica,Sudafrica,Sur Africana,Ciudad del cabo,30938000,435868,Zimbabwe,X,,,
Transplante de corazón,Barnard,MILLER CLERK,,23-Jan-82,1300,,Medicina,8,1967,Sudafrica,Sudafrica,Sur Africana,Ciudad del cabo,30938000,435868,Boswana,X,,,
Trilladora,Matteson,JAMES CLERK,,3-Dec-81,950,,Biología,6,1888,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Trilladora,Matteson,JAMES CLERK,,3-Dec-81,950,,Biología,6,1888,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Turbina a propulsión,Parsons,JAMES CLERK,,3-Dec-81,950,,Biología,6,1884,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Turbina a propulsión,Parsons,JAMES CLERK,,3-Dec-81,950,,Biología,6,1884,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Turbina de gas,Curtis,JAMES CLERK,,3-Dec-81,950,,Biología,6,1899,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Turbina de gas,Curtis,JAMES CLERK,,3-Dec-81,950,,Biología,6,1899,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Turbina de vapor,Curtis,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Turbina de vapor,Curtis,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Turbina de gas,Charles,JAMES CLERK,,3-Dec-81,950,,Biología,6,1899,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Turbina de gas,Charles,JAMES CLERK,,3-Dec-81,950,,Biología,6,1899,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Turbina de vapor,Charles,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Turbina de vapor,Charles,JAMES CLERK,,3-Dec-81,950,,Biología,6,1896,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Túnel de viento,Munk,FORD ANALYST,,3-Dec-81,3000,,Química,4,1923,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Túnel de viento,Munk,FORD ANALYST,,3-Dec-81,3000,,Química,4,1923,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Vacilo de la polio,Salk,FORD ANALYST,,3-Dec-81,3000,,Química,4,1953,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Vacilo de la polio,Salk,FORD ANALYST,,3-Dec-81,3000,,Química,4,1953,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Vacuna contra la rabia,Pasteur,JAMES CLERK,,3-Dec-81,950,,Biología,6,1885,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
Vacuna contra la rabia,Pasteur,JAMES CLERK,,3-Dec-81,950,,Biología,6,1885,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
Vacuna contra la rabia,Pasteur,JAMES CLERK,,3-Dec-81,950,,Biología,6,1885,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
Vacuna contra la rabia,Pasteur,JAMES CLERK,,3-Dec-81,950,,Biología,6,1885,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
Vacuna contra la rabia,Pasteur,JAMES CLERK,,3-Dec-81,950,,Biología,6,1885,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
Vacuna contra la rabia,Pasteur,JAMES CLERK,,3-Dec-81,950,,Biología,6,1885,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
Vacuna de la viruela,Jenner,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1796,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Vacuna de la viruela,Jenner,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1796,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Vacuna de la viruela,Jenner,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1796,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Vacuna de la viruela,Jenner,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1796,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Vacuna de la viruela,Jenner,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1796,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
Vacuna de la viruela,Jenner,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1796,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
Vacuna del tifus,Nicolle,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
Vacuna del tifus,Nicolle,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
Vacuna del tifus,Nicolle,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
Vacuna del tifus,Nicolle,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
Vacuna del tifus,Nicolle,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
Vacuna del tifus,Nicolle,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
Vacuna oral contra el polio,Sabin,FORD ANALYST,,3-Dec-81,3000,,Química,4,1955,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Vacuna oral contra el polio,Sabin,FORD ANALYST,,3-Dec-81,3000,,Química,4,1955,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Velocidad de la Luz,Roemer,BLAKE MANAGER,Química,1-May-81,2850,,Electrónica,8,1675,Dinamarca,Dinamarca,Centro Europa,Copenhagen,5115000,16633,Suecia,X,,X,
Velocidad de la Luz,Roemer,BLAKE MANAGER,Química,1-May-81,2850,,Electrónica,8,1675,Dinamarca,Dinamarca,Centro Europa,Copenhagen,5115000,16633,Noruega,X,,,X
Velocidad de la Luz,Roemer,BLAKE MANAGER,Química,1-May-81,2850,,Electrónica,8,1675,Dinamarca,Dinamarca,Centro Europa,Copenhagen,5115000,16633,ALEMANIA,,X,,
Vidrio de seguridad,Benedictus,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
Vidrio de seguridad,Benedictus,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
Vidrio de seguridad,Benedictus,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
Vidrio de seguridad,Benedictus,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
Vidrio de seguridad,Benedictus,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
Vidrio de seguridad,Benedictus,JAMES CLERK,,3-Dec-81,950,,Biología,6,1909,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Honduras,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Belize,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Belize,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Mexico,X,,,X
